2022-07-28 14:36:52.055483	16.173730611801147	(53636.0, 35.923937, 139.913595, 14.1, 39.2)	1	43.71875	-10.0	/home/cansat2022/CANSAT2022/photo_paradete/paradete0040.jpg	
2022-07-28 14:36:52.055483	16.173730611801147	(53636.0, 35.923937, 139.913595, 14.1, 39.2)	1	43.71875	-10.0	/home/cansat2022/CANSAT2022/photo_paradete/paradete0040.jpg	
2022-07-28 14:36:54.385470	18.503718614578247	(53653.0, 35.923937, 139.913595, 13.9, 39.2)	1	5.983723958333333	78.75	/home/cansat2022/CANSAT2022/photo_paradete/paradete0041.jpg	
2022-07-28 14:36:54.385470	18.503718614578247	(53653.0, 35.923937, 139.913595, 13.9, 39.2)	1	5.983723958333333	78.75	/home/cansat2022/CANSAT2022/photo_paradete/paradete0041.jpg	
2022-07-28 14:36:57.705473	21.823724031448364	(53656.0, 35.923937, 139.913595, 13.9, 39.2)	0	100	100	/home/cansat2022/CANSAT2022/photo_paradete/paradete0042.jpg	
2022-07-28 14:36:57.705473	21.823724031448364	(53656.0, 35.923937, 139.913595, 13.9, 39.2)	0	100	100	/home/cansat2022/CANSAT2022/photo_paradete/paradete0042.jpg	
2022-07-28 14:37:04.035623	28.153873682022095	(53658.0, 35.923937, 139.913595, 13.8, 39.2)	0	100	100	/home/cansat2022/CANSAT2022/photo_paradete/paradete0043.jpg	
2022-07-28 14:37:04.035623	28.153873682022095	(53658.0, 35.923937, 139.913595, 13.8, 39.2)	0	100	100	/home/cansat2022/CANSAT2022/photo_paradete/paradete0043.jpg	
2022-07-28 14:37:10.415466	34.53371334075928	(53704.0, 35.923923, 139.913595, 13.8, 39.2)	0	100	100	/home/cansat2022/CANSAT2022/photo_paradete/paradete0044.jpg	
2022-07-28 14:37:10.415466	34.53371334075928	(53704.0, 35.923923, 139.913595, 13.8, 39.2)	0	100	100	/home/cansat2022/CANSAT2022/photo_paradete/paradete0044.jpg	
