2022-07-22 15:33:11.877878	1.3992996215820312	27.6931	995.938	56.6735	149.7944	0	0	
2022-07-22 15:33:11.877878	1.3992996215820312	27.6931	995.938	56.6735	149.7944	0	0	
2022-07-22 15:33:12.927793	2.449209690093994	27.6931	996.0184	56.8396	149.081	0	0	
2022-07-22 15:33:12.927793	2.449209690093994	27.6931	996.0184	56.8396	149.081	0	0	
2022-07-22 15:33:13.957874	3.4793033599853516	27.683	995.8951	56.9697	150.1694	0	0	
2022-07-22 15:33:13.957874	3.4793033599853516	27.683	995.8951	56.9697	150.1694	0	0	
2022-07-22 15:33:14.987517	4.508930921554565	27.683	995.9487	56.9993	149.6938	0	0	
2022-07-22 15:33:14.987517	4.508930921554565	27.683	995.9487	56.9993	149.6938	0	0	
2022-07-22 15:33:16.018018	5.539433479309082	27.688	995.9836	56.958	149.3874	0	0	
2022-07-22 15:33:16.018018	5.539433479309082	27.688	995.9836	56.958	149.3874	0	0	
2022-07-22 15:33:17.038081	6.559484958648682	27.6931	995.9648	57.0886	149.5566	0	0	
2022-07-22 15:33:17.038081	6.559484958648682	27.6931	995.9648	57.0886	149.5566	0	0	
2022-07-22 15:33:18.087791	7.609210252761841	27.6982	995.9728	57.1303	149.488	0	0	
2022-07-22 15:33:18.087791	7.609210252761841	27.6982	995.9728	57.1303	149.488	0	0	
2022-07-22 15:33:19.117714	8.639132022857666	27.7084	995.962	57.2493	149.5887	0	0	
2022-07-22 15:33:19.117714	8.639132022857666	27.7084	995.962	57.2493	149.5887	0	0	
2022-07-22 15:33:20.157787	9.679203271865845	27.7084	995.962	57.5102	149.5887	0	0	
2022-07-22 15:33:20.157787	9.679203271865845	27.7084	995.962	57.5102	149.5887	0	0	
2022-07-22 15:33:21.197755	10.719149351119995	27.7033	996.0344	57.593	148.9438	0	0	
2022-07-22 15:33:21.197755	10.719149351119995	27.7033	996.0344	57.593	148.9438	0	0	
2022-07-22 15:33:22.227871	11.749362230300903	27.6982	995.9728	57.5869	149.488	0	0	
2022-07-22 15:33:22.227871	11.749362230300903	27.6982	995.9728	57.5869	149.488	0	0	
2022-07-22 15:33:23.259101	12.780518293380737	27.7033	995.954	57.5515	149.6573	0	0	
2022-07-22 15:33:23.259101	12.780518293380737	27.7033	995.954	57.5515	149.6573	0	0	
2022-07-22 15:33:24.297531	13.818948745727539	27.7084	995.9888	57.4924	149.3508	0	0	
2022-07-22 15:33:24.297531	13.818948745727539	27.7084	995.9888	57.4924	149.3508	0	0	
