2022-07-13 14:51:03.315678	6.621042490005493	21.7835	1001.6413	68.8843	97.4324	0	0	
2022-07-13 14:51:03.315678	6.621042490005493	21.7835	1001.6413	68.8843	97.4324	0	0	
2022-07-13 14:51:05.484202	8.789572715759277	21.7835	1001.6413	68.8488	97.4324	0	0	
2022-07-13 14:51:05.484202	8.789572715759277	21.7835	1001.6413	68.8488	97.4324	0	0	
2022-07-13 14:51:07.654156	10.959521055221558	21.7887	1001.7031	68.9083	96.9009	0	0	
2022-07-13 14:51:07.654156	10.959521055221558	21.7887	1001.7031	68.9083	96.9009	0	0	
2022-07-13 14:51:09.824259	13.129628658294678	21.7938	1001.7381	68.9205	96.6003	0	0	
2022-07-13 14:51:09.824259	13.129628658294678	21.7938	1001.7381	68.9205	96.6003	0	0	
2022-07-13 14:51:11.994183	15.299555778503418	21.7887	1001.6763	68.8609	97.1318	0	0	
2022-07-13 14:51:11.994183	15.299555778503418	21.7887	1001.6763	68.8609	97.1318	0	0	
2022-07-13 14:51:14.184113	17.489476919174194	21.7938	1001.7113	68.8257	96.8311	0	0	
2022-07-13 14:51:14.184113	17.489476919174194	21.7938	1001.7113	68.8257	96.8311	0	0	
2022-07-13 14:51:16.354165	19.6595356464386	21.8092	1001.6292	68.874	97.5452	0	0	
2022-07-13 14:51:16.354165	19.6595356464386	21.8092	1001.6292	68.874	97.5452	0	0	
2022-07-13 14:51:18.524287	21.829658031463623	21.8811	1001.6382	70.5783	97.4917	0	0	
2022-07-13 14:51:18.524287	21.829658031463623	21.8811	1001.6382	70.5783	97.4917	0	0	
2022-07-13 14:51:20.694146	23.999509572982788	21.9325	1001.6675	72.2275	97.2556	0	0	
2022-07-13 14:51:20.694146	23.999509572982788	21.9325	1001.6675	72.2275	97.2556	0	0	
2022-07-13 14:51:22.864254	26.16962218284607	21.953	1001.6471	73.0635	97.4384	0	0	
2022-07-13 14:51:22.864254	26.16962218284607	21.953	1001.6471	73.0635	97.4384	0	0	
2022-07-13 14:51:25.054202	28.359572172164917	21.9735	1001.707	73.3135	96.928	0	0	
2022-07-13 14:51:25.054202	28.359572172164917	21.9735	1001.707	73.3135	96.928	0	0	
2022-07-13 14:51:27.234189	30.53955388069153	21.9787	1001.6885	73.521	97.0892	0	0	
2022-07-13 14:51:27.234189	30.53955388069153	21.9787	1001.6885	73.521	97.0892	0	0	
2022-07-13 14:51:29.425665	32.73102688789368	22.0249	1001.6293	73.7965	97.6163	0	0	
2022-07-13 14:51:29.425665	32.73102688789368	22.0249	1001.6293	73.7965	97.6163	0	0	
2022-07-13 14:51:31.594087	34.899439334869385	22.0403	1001.6541	73.8982	97.4067	0	0	
2022-07-13 14:51:31.594087	34.899439334869385	22.0403	1001.6541	73.8982	97.4067	0	0	
2022-07-13 14:51:33.764144	37.06950807571411	22.0609	1001.6872	74.0299	97.1274	0	0	
2022-07-13 14:51:33.764144	37.06950807571411	22.0609	1001.6872	74.0299	97.1274	0	0	
2022-07-13 14:51:35.944217	39.249587297439575	22.0968	1001.7986	74.2869	96.176	0	0	
2022-07-13 14:51:35.944217	39.249587297439575	22.0968	1001.7986	74.2869	96.176	0	0	
2022-07-13 14:51:38.134198	41.439571380615234	22.1225	1002.0808	74.4427	93.7461	0	0	
2022-07-13 14:51:38.134198	41.439571380615234	22.1225	1002.0808	74.4427	93.7461	0	0	
2022-07-13 14:51:40.314209	43.61957931518555	22.1533	1002.6119	74.6343	89.1669	1	1	
2022-07-13 14:51:40.314209	43.61957931518555	22.1533	1002.6119	74.6343	89.1669	1	1	
