2022-07-20 13:48:23.876268	28.685707569122314	(44824.0, 35.924118, 139.913735, 12.6, 39.2)	Melting Start	
2022-07-20 13:48:23.876268	28.685707569122314	(44824.0, 35.924118, 139.913735, 12.6, 39.2)	Melting Start	
2022-07-20 13:48:38.038024	42.84746718406677	(44825.0, 35.924118, 139.913735, 12.6, 39.2)	Melting Finished	
2022-07-20 13:48:38.038024	42.84746718406677	(44825.0, 35.924118, 139.913735, 12.6, 39.2)	Melting Finished	
2022-07-20 13:48:38.236834	43.046273946762085	(44831.0, 35.924118, 139.913735, 12.6, 39.2)	Cmotor Start	
2022-07-20 13:48:38.236834	43.046273946762085	(44831.0, 35.924118, 139.913735, 12.6, 39.2)	Cmotor Start	
2022-07-20 13:48:40.484291	45.293737173080444	(44839.0, 35.924113, 139.91373, 12.6, 39.2)	Cmotor Finished	
2022-07-20 13:48:40.484291	45.293737173080444	(44839.0, 35.924113, 139.91373, 12.6, 39.2)	Cmotor Finished	
