2022-07-20 13:48:02.956442	7.7661426067352295	54.7131	1001.2739	16.2391	111.8388	
2022-07-20 13:48:02.956442	7.7661426067352295	54.7131	1001.2739	16.2391	111.8388	
2022-07-20 13:48:04.086267	8.895707368850708	54.7181	1001.3097	16.2897	111.497	
2022-07-20 13:48:04.086267	8.895707368850708	54.7181	1001.3097	16.2897	111.497	
2022-07-20 13:48:05.216630	10.026077508926392	54.6876	1001.4026	15.9672	110.5942	
2022-07-20 13:48:05.216630	10.026077508926392	54.6876	1001.4026	15.9672	110.5942	
2022-07-20 13:48:06.346724	11.156164407730103	54.3263	1001.4069	15.3934	110.4311	
2022-07-20 13:48:06.346724	11.156164407730103	54.3263	1001.4069	15.3934	110.4311	
2022-07-20 13:48:07.476579	12.286019325256348	54.3213	1001.3991	15.1457	110.5043	
2022-07-20 13:48:07.476579	12.286019325256348	54.3213	1001.3991	15.1457	110.5043	
2022-07-20 13:48:08.636840	13.446427345275879	54.5146	1001.4165	14.9418	110.4021	
2022-07-20 13:48:08.636840	13.446427345275879	54.5146	1001.4165	14.9418	110.4021	
2022-07-20 13:48:09.776278	14.58571720123291	54.6164	1001.5169	14.7503	109.4731	
2022-07-20 13:48:09.776278	14.58571720123291	54.6164	1001.5169	14.7503	109.4731	
2022-07-20 13:48:10.906497	15.715936660766602	54.6113	1001.4811	15.0116	109.8147	
2022-07-20 13:48:10.906497	15.715936660766602	54.6113	1001.4811	15.0116	109.8147	
2022-07-20 13:48:12.036814	16.846271753311157	54.6266	1001.5325	15.3669	109.3265	
2022-07-20 13:48:12.036814	16.846271753311157	54.6266	1001.5325	15.3669	109.3265	
2022-07-20 13:48:13.167827	17.97726821899414	54.6215	1001.5247	16.1942	109.3998	
2022-07-20 13:48:13.167827	17.97726821899414	54.6215	1001.5247	16.1942	109.3998	
2022-07-20 13:48:14.296803	19.106241703033447	54.652	1001.4597	15.5624	110.0335	
2022-07-20 13:48:14.296803	19.106241703033447	54.652	1001.4597	15.5624	110.0335	
2022-07-20 13:48:15.426496	20.236212253570557	54.7131	1001.3857	16.0228	110.7648	
2022-07-20 13:48:15.426496	20.236212253570557	54.7131	1001.3857	16.0228	110.7648	
2022-07-20 13:48:16.566603	21.376050233840942	54.7029	1001.426	16.278	110.3744	Land judge finished	
2022-07-20 13:48:16.566603	21.376050233840942	54.7029	1001.426	16.278	110.3744	Land judge finished	
