2022-07-14 12:46:03.152997	28.450835943222046	23.2421	1002.3589	67.0888	91.6893	
2022-07-14 12:46:03.152997	28.450835943222046	23.2421	1002.3589	67.0888	91.6893	
2022-07-14 12:46:04.360085	29.657915830612183	23.2575	1002.5713	66.7983	89.8525	
2022-07-14 12:46:04.360085	29.657915830612183	23.2575	1002.5713	66.7983	89.8525	
2022-07-14 12:46:05.583008	30.88084602355957	23.2781	1002.7652	67.0314	88.178	
2022-07-14 12:46:05.583008	30.88084602355957	23.2781	1002.7652	67.0314	88.178	
2022-07-14 12:46:06.770260	32.0680947303772	23.2781	1002.9796	66.9065	86.3201	
2022-07-14 12:46:06.770260	32.0680947303772	23.2781	1002.9796	66.9065	86.3201	
2022-07-14 12:46:07.960245	33.25807428359985	23.2986	1003.1735	66.7828	84.6458	
2022-07-14 12:46:07.960245	33.25807428359985	23.2986	1003.1735	66.7828	84.6458	
2022-07-14 12:46:09.160097	34.45793175697327	23.3191	1003.421	67.1883	82.5074	
2022-07-14 12:46:09.160097	34.45793175697327	23.3191	1003.421	67.1883	82.5074	
2022-07-14 12:46:10.350239	35.648067235946655	23.3243	1003.4561	67.6524	82.2049	
2022-07-14 12:46:10.350239	35.648067235946655	23.3243	1003.4561	67.6524	82.2049	
2022-07-14 12:46:11.540111	36.83794140815735	23.3345	1003.3922	67.1416	82.7608	
2022-07-14 12:46:11.540111	36.83794140815735	23.3345	1003.3922	67.1416	82.7608	
2022-07-14 12:46:12.730054	38.02788591384888	23.3551	1003.4522	67.1665	82.2474	
2022-07-14 12:46:12.730054	38.02788591384888	23.3551	1003.4522	67.1665	82.2474	
2022-07-14 12:46:13.920125	39.217955589294434	23.3654	1003.4687	67.3336	82.1068	
2022-07-14 12:46:13.920125	39.217955589294434	23.3654	1003.4687	67.3336	82.1068	
2022-07-14 12:46:15.110227	40.408058881759644	23.3808	1003.5472	67.6794	81.4315	
2022-07-14 12:46:15.110227	40.408058881759644	23.3808	1003.5472	67.6794	81.4315	
2022-07-14 12:46:16.321738	41.619571685791016	23.3962	1003.4648	67.6268	82.1493	
2022-07-14 12:46:16.321738	41.619571685791016	23.3962	1003.4648	67.6268	82.1493	
2022-07-14 12:46:17.512851	42.81068706512451	23.4167	1003.5515	67.9372	81.4035	Land judge finished	
2022-07-14 12:46:17.512851	42.81068706512451	23.4167	1003.5515	67.9372	81.4035	Land judge finished	
